mii vuolgit fávlái .	mun vuolgit fávli .	1;NOM;PL;PRO 1;FIN;IND;PL;PRS;V IN+ALL;N;SG _
váldde biergasiid iežat fárrui !	váldit bierggas ieš fárrui ^excl	2;FIN;IMP;SG;V ACC;N;PL GEN;PRO;PSS2S;REFL ADP _
boađe mu lusa , ale ájahala !	boahtit mun lusa , ii ájahallat ^excl	2;FIN;IMP;SG;V 1;GEN;PRO;SG ADP _ 2;FIN;IMP;NEG;SG;V FIN;IMP;V _
beaskka geavahedje gávtti badjel .	beaska geavahit gákti badjel .	ACC;N;SG 3;FIN;IND;PL;PST;V GEN;N;SG ADP _
mii oaččuimet moaddása veahkkin .	mun oažžut moattis veahkki .	1;NOM;PL;PRO 1;FIN;IND;PL;PST;V ACC;N;SG FRML;N _
boađán .	boahtit .	1;FIN;IND;PRS;SG;V _
vaikko ii loga makkárge revolušuvnna vuordit dásseárvopolitihkas iežas gielddas maŋŋel dán kurssa , de deattuha ahte buot dáhpáhuvvet proseassa čađa .	vaikko ii lohkat makkárge revolušuvdna vuordit dásseárvopolitihkka ieš gielda maŋŋel dát kursa , de deattuhit ahte buot dáhpáhuvvat proseassa čađa .	CONJ 3;FIN;IND;NEG;SG;V FIN;IND;PRS;V PRO ACC;N;SG NFIN;V ESS;N;SG GEN;PRO;PSS3S;REFL ESS;N;SG ADP GEN;PRO;SG GEN;N;SG _ ADV 3;FIN;IND;PRS;SG;V CONJ NOM;PRO 3;FIN;IND;PL;PRS;V GEN;N;SG ADP _
mun háliidan maid mannat .	mun háliidit maid mannat .	1;NOM;PRO;SG 1;FIN;IND;PRS;SG;V ADV NFIN;V _
ii leat šat dilli , go juo leažžat fárremin odne .	ii leat šat dilli , go juo leat fárret odne .	3;FIN;IND;NEG;SG;V FIN;IND;PRS;V ADV N;NOM;SG _ CONJ ADV 1;FIN;PL;POT;PRS;V FRML;V;V.MSDR ADV _
son lea nuppes vuoitán fmx-máilmmecupa vaikko ii dahkange iežas ođđa goanstta .	son leat nuppes vuoitit fmx-máilmmecup vaikko ii dahkat ieš ođas goansta .	3;NOM;PRO;SG 3;FIN;IND;PRS;SG;V ADV PFV;V;V.PTCP ACC;N;SG CONJ 3;FIN;IND;NEG;SG;V FIN;IND;PST;V GEN;PRO;PSS3S;REFL ADJ ACC;N;SG _
gállá loakkui beatnagiiguin šlundimielain ruoktot .	gállá loaggut beana šlundimiella ruoktot .	NOM;PROPN;SG 3;FIN;IND;PST;SG;V COM;N;PL COM;N;SG ADV _
ná sáhttá geavvat eanas geasi .	ná sáhttit geavvat eanas geassi .	ADV 3;FIN;IND;PRS;SG;V NFIN;V ADJ ACC;N;SG _
mus livččii miella mannat teáhteris .	mun leat miella mannat teáhter .	1;ESS;PRO;SG 3;COND;FIN;PRS;SG;V N;NOM;SG NFIN;V ESS;N;SG _
eanetlohku lea menddo unnán bidjan finnmárkku mihtilmas diliid vuođđun .	eanetlohku leat menddo unnán bidjat finnmárku mihtilmas dilli vuođđu .	N;NOM;SG 3;FIN;IND;PRS;SG;V ADV ADV PFV;V;V.PTCP GEN;PROPN;SG ADJ ACC;N;PL FRML;N _
dušše inuihtat ja sápmelaččat sáhttet adnojuvvot davviriikkaid eamiálbmogin .	dušše inuihtta ja sápmelaš sáhttit atnit davviriika eamiálbmot .	ADV N;NOM;PL CONJ N;NOM;PL 3;FIN;IND;PL;PRS;V NFIN;PASS;V GEN;N;PL FRML;N _
ja sii ráđđejit álo ja agálašvuhtii .	ja son ráđđet álo ja agálašvuohta .	CONJ 3;NOM;PL;PRO 3;FIN;IND;PL;PRS;V ADV CONJ IN+ALL;N;SG _
heastta čivga lea vársá .	heasta čivga leat vársá .	GEN;N;SG N;NOM;SG 3;FIN;IND;PRS;SG;V N;NOM;SG _
dán skuvllas ledje jahkásaččat sullii 20 oahppi geat iešdáhtolaččat bohte deike , ja buohkat ledje lullisámit .	dát skuvla leat jahkásaččat sullii 20 oahppi gii iešdáhtolaš boahtit deike , ja buohkat leat lullisápmi .	ESS;PRO;SG ESS;N;SG 3;FIN;IND;PL;PST;V ADV ADV NOM;NUM;SG GEN;N;SG NOM;PL;PRO ADV 3;FIN;IND;PL;PST;V ADV _ CONJ NOM;PL;PRO 3;FIN;IND;PL;PST;V N;NOM;PL _
go olmmoš lea goddán stálu , de son galgá hávdádit su .	go olmmoš leat goddit stállu , de son galgat hávdádit son .	CONJ N;NOM;SG 3;FIN;IND;PRS;SG;V PFV;V;V.PTCP ACC;N;SG _ ADV 3;NOM;PRO;SG 3;FIN;IND;PRS;SG;V NFIN;V 3;ACC;PRO;SG _
ollugat vulget dán áigge finnmárkui ja supmii čoaggit luopmániid .	ollugat vuolgit dát áigi finnmárku ja suopma čoaggit luomi .	NOM;PL;PRO 3;FIN;IND;PL;PRS;V GEN;PRO;SG GEN;N;SG IN+ALL;PROPN;SG CONJ IN+ALL;PROPN;SG NFIN;V ACC;N;PL _
ja manne moraštehpet biktasiid dihtii ?	ja manne moraštit bivttas dihtii ?	CONJ ADV 2;FIN;IND;PL;PRS;V GEN;N;PL ADP _
máhtes lea jovnna reaŋgan .	máhtte leat jovnna reaŋga .	ESS;PROPN;SG 3;FIN;IND;PRS;SG;V NOM;PROPN;SG FRML;N _
anán buorebun vuolgit go vuordit .	atnit buorre vuolgit go vuordit .	1;FIN;IND;PRS;SG;V ADJ;CMPR;FRML NFIN;V CONJ NFIN;V _
rátnogođđin lea leamaš mearrasámi árbevierru goitge 1300 jagi .	rátnogođđin leat leat mearrasápmi árbevierru goitge 1300 jahki .	N;NOM;SG 3;FIN;IND;PRS;SG;V PFV;V;V.PTCP GEN;N;SG N;NOM;SG ADV ACC;NUM;SG GEN;N;SG _
in mun gal dieđe sáhtežit go vuolgit dál .	ii mun gal diehtit sáhttit go vuolgit dál .	1;FIN;IND;NEG;SG;V 1;NOM;PRO;SG ADV FIN;IND;PRS;V 1;FIN;PL;POT;PRS;V PART NFIN;V ADV _
vázzilit go ?	vázzilit go ?	3;FIN;IND;PL;PRS;V PART _
soai liikoba hui bures bargat heasttaiguin , vaikko dasa mannáge ollu áigi .	son liikot hui bures bargat heasta , vaikko dat mannat ollu áigi .	3;DU;NOM;PRO 3;DU;FIN;IND;PRS;V ADV ADV NFIN;V COM;N;PL _ CONJ IN+ALL;PRO;SG 3;FIN;IND;PRS;SG;V ADJ N;NOM;SG _
dušše ovtta lanjas leat jorba beavddit .	dušše okta latnja leat jorbbas beavdi .	ADV ESS;NUM;SG ESS;N;SG 3;FIN;IND;PL;PRS;V ADJ N;NOM;PL _
gal giđđa lea suohttaseamos áigi .	gal giđđa leat suohtas áigi .	ADV N;NOM;SG 3;FIN;IND;PRS;SG;V ADJ;RL N;NOM;SG _
1996 rájes lea romssa universitehtas leamaš sámi dutkamiid guovddáža bokte formaliserejuvvon ovttasbargu st._petersburga hertzen universitehta davviálbmogiid fakultehtain .	1996 rájes leat romsa universitehta leat sápmi dutkan guovddáš bokte formaliseret ovttasbargu st._petersburg hertzen universitehta davviálbmot fakultehta .	GEN;NUM;SG ADP 3;FIN;IND;PRS;SG;V GEN;PROPN;SG ESS;N;SG PFV;V;V.PTCP GEN;PROPN;SG GEN;N;PL GEN;N;SG ADP PASS;PFV;V;V.PTCP N;NOM;SG GEN;PROPN;SG GEN;PROPN;SG GEN;N;SG GEN;N;PL COM;N;SG _
eadni goarru gávtti .	eadni goarrut gákti .	N;NOM;SG 3;FIN;IND;PRS;SG;V ACC;N;SG _
- de oaččut .	- de oažžut .	_ ADV 2;FIN;IND;PRS;SG;V _
soai eaba leat oaidnán beatnagiiddiska odne .	son ii leat oaidnit beana odne .	3;DU;NOM;PRO 3;DU;FIN;IND;NEG;V FIN;IND;PRS;V PFV;V;V.PTCP ACC;N;PL;PSS3D ADV _
ledje ollusat geat juogadedje dáid bargguid .	leat olus gii juogadit dát bargu .	3;FIN;IND;PL;PST;V NOM;PL;PRO NOM;PL;PRO 3;FIN;IND;PL;PST;V ACC;PL;PRO ACC;N;PL _
moai čohkkájetne láhttis .	mun čohkkát láhtti .	1;DU;NOM;PRO 1;DU;FIN;IND;PRS;V ESS;N;SG _
lea vuosttaš cd maid sámi_jienat almmuha ja cd galgá leat válmmas geassemánu 10. beaivvi 2005 .	leat vuosttaš cd mii sámi_jienat almmuhit ja cd galgat leat válmmas geassemánnu 10 beaivi 2005 .	3;FIN;IND;PRS;SG;V ADJ N;NOM;SG ACC;PRO;SG NOM;PL;PROPN 3;FIN;IND;PRS;SG;V CONJ N;NOM;SG 3;FIN;IND;PRS;SG;V NFIN;V ADJ;NOM;SG GEN;N;SG ADJ GEN;N;SG NOM;NUM;SG _
2002 lei erenoamáš buorre váranjahki .	2002 leat erenoamáš buorre váranjahki .	NOM;NUM;SG 3;FIN;IND;PST;SG;V ADV ADJ;NOM;SG N;NOM;SG _
mis lea stuora beana ja bahás gáhttu .	mun leat stuoris beana ja bahá gáhttu .	1;ESS;PL;PRO 3;FIN;IND;PRS;SG;V ADJ N;NOM;SG CONJ ADJ N;NOM;SG _
elizabeth , gal don leat čábbámus .	elizabeth , gal don leat čáppat .	NOM;PROPN;SG _ ADV 2;NOM;PRO;SG 2;FIN;IND;PRS;SG;V ADJ;NOM;RL;SG _
bođežit go odne ?	boahtit go odne ?	3;FIN;PL;POT;PRS;V PART ADV _
muhto dakkár radikála rievdadus eahpitkeahttá buktá garra reakšuvnnaid .	muhto dakkár radikála rievdadus eahpidit buktit garas reakšuvdna .	CONJ PRO ADJ N;NOM;SG PRIV;V;V.MSDR 3;FIN;IND;PRS;SG;V ADJ ACC;N;PL _
juoigan ii lean gildojuvvon , muhto unnit mánáid dihtii geat dárbbašedje eanet oađđit , fertii leat jaskat maŋŋá nohkkanáigge .	juoigan ii leat gieldit , muhto unni mánná dihtii gii dárbbašit eanet oađđit , fertet leat jaskat maŋŋá nohkkanáigi .	N;NOM;SG 3;FIN;IND;NEG;SG;V FIN;IND;PST;V PASS;PFV;V;V.PTCP _ CONJ ADJ;CMPR GEN;N;PL ADP NOM;PL;PRO 3;FIN;IND;PL;PST;V ADJ;CMPR NFIN;V _ 3;FIN;IND;PST;SG;V NFIN;V ADJ;NOM;SG ADP GEN;N;SG _
leago sámeálbmogis vuoigatvuođat vai eai ?	leat sámeálbmot vuoigatvuohta vai ii ?	3;FIN;IND;PRS;SG;V ESS;N;SG N;NOM;PL CONJ 3;FIN;IND;NEG;PL;V _
lei lunddolaš ahte internáhttaoahpaheaddjit buoremusat dovde boaittobeale bearrašiid ja johttisámebearrašiid geain ledje mánát internáhtas .	leat lunddolaš ahte internáhttaoahpaheaddji buoremusat dovdat boaittobealli bearaš ja johttisámebearaš gii leat mánná internáhta .	3;FIN;IND;PST;SG;V ADJ;NOM;SG CONJ N;NOM;PL ADV;RL 3;FIN;IND;PL;PST;V GEN;N;SG ACC;N;PL CONJ ACC;N;PL ESS;PL;PRO 3;FIN;IND;PL;PST;V N;NOM;PL ESS;N;SG _
dát gáhčče dasto eret jienastuslogus danin_go lei váilevaš ovttastahttin elektruvnnalaš jienastuslogus ja suohkaniid jienastusloguin .	dát gáhččat dasto eret jienastuslohku danin_go leat váilevaš ovttastahttin elektrovnnalaš jienastuslohku ja suohkan jienastuslohku .	NOM;PL;PRO 3;FIN;IND;PL;PST;V ADV ADV ESS;N;SG CONJ 3;FIN;IND;PST;SG;V ADJ N;NOM;SG ADJ ESS;N;SG CONJ GEN;N;PL ESS;N;PL _
– mii fertet ain eambbo geahčadit makkár fálaldagaid básáris boahtte áiggis galgá fállat .	– mun fertet ain eambbo geahčadit makkár fálaldat básár boahtte áigi galgat fállat .	_ 1;NOM;PL;PRO 1;FIN;IND;PL;PRS;V ADV ADV;CMPR NFIN;V PRO ACC;N;PL ESS;N;SG ADJ ESS;N;SG 3;FIN;IND;PRS;SG;V NFIN;V _
olbmot muitaledje du juo vuolgán .	olmmoš muitalit don juo vuolgit .	N;NOM;PL 3;FIN;IND;PL;PST;V 2;ACC;PRO;SG ADV PFV;V;V.PTCP _
journála sirdin ja luoikan .	journála sirdin ja luoikat .	GEN;N;SG N;NOM;SG CONJ N;NOM;SG _
muhtun oahpaheddjiide dát kursa lei sámegiela gelbbolašvuođa lokten man maŋŋá sáhtte dán gealbbu geavahit skuvla- ja internáhttadilálašvuođas .	muhtun oahpaheaddji dát kursa leat sámegiella gelbbolašvuohta loktet mii maŋŋá sáhttit dát gealbu geavahit skuvla ja internáhttadilálašvuohta .	PRO IN+ALL;N;PL NOM;PRO;SG N;NOM;SG 3;FIN;IND;PST;SG;V GEN;N;SG ACC;N;SG PFV;V;V.PTCP GEN;PRO;SG ADP 3;FIN;IND;PL;PST;V ACC;PRO;SG ACC;N;SG NFIN;V N CONJ ESS;N;SG _
muhto ii dalle leat velá guhkki idja .	muhto ii dalle leat velá guhkki idja .	CONJ 3;FIN;IND;NEG;SG;V ADV FIN;IND;PRS;V ADV ADJ;NOM;SG N;NOM;SG _
eamit fas imáštallá , gosa son dálges lea ráhkkaneamen .	eamit fas imaštallat , gosa son dál leat ráhkkanit .	N;NOM;SG ADV 3;FIN;IND;PRS;SG;V _ ADV 3;NOM;PRO;SG ADV 3;FIN;IND;PRS;SG;V FRML;V;V.MSDR _
go son čuoiggai oanehis botta , de oinnii guhkkelis stuorra sarvva , riibmagállis riidemin sehpeha alde .	go son čuoigat oanehaš bodda , de oaidnit guhkkelis stuorra sarva , riibmagállis riidet sehpet alde .	CONJ 3;NOM;PRO;SG 3;FIN;IND;PST;SG;V ADJ ACC;N;SG _ ADV 3;FIN;IND;PST;SG;V ADV PROPN ACC;PROPN;SG _ NOM;PROPN;SG FRML;V;V.MSDR GEN;N;SG ADP _
son lea okta norgga vuosttaš sámi duodjeoahpahalliin .	son leat okta norga vuosttaš sápmi duodjeoahpahalli .	3;NOM;PRO;SG 3;FIN;IND;PRS;SG;V NOM;NUM;SG GEN;PROPN;SG ADJ GEN;N;SG ESS;N;PL _
manat go biiggáinat geasseorohahkii ?	mannat go biigá geasseorohat ?	2;FIN;IND;PRS;SG;V PART COM;N;PSS2S;SG IN+ALL;N;SG _
náhkiin sii gorro roavgguid , dorkkaid ja gápmagiid .	náhkki son goarrut roavgu , dorka ja gáma .	ESS;N;PL 3;NOM;PL;PRO 3;FIN;IND;PL;PST;V ACC;N;PL _ ACC;N;PL CONJ ACC;N;PL _
gállábárdni ja mánučuovga geahčaiga goabbat guoimmiska vehá oaivejorgásis , dasságo fihttiiga leamen dorvvus .	gállábárdni ja mánučuovga geahččat goabbat guoibmi vehá oaivejorggis , dasságo fihttet leat dorvu .	N;NOM;SG CONJ NOM;PROPN;SG 3;DU;FIN;IND;PST;V DU;PRO ACC;PRO;PSS3D;SG ADV ESS;N;SG _ CONJ 3;DU;FIN;IND;PST;V FRML;V;V.MSDR ESS;N;SG _
gal mis leat guhkes skuvlabeaivvit .	gal mun leat guhkki skuvlabeaivi .	ADV 1;ESS;PL;PRO 3;FIN;IND;PL;PRS;V ADJ N;NOM;PL _
sodoma ja gomorra eatnamii geavvá geahppaseabbot duopmobeaivvi go dan gávpogii .	sodoma ja gomorra eana geavvat geahpas duopmobeaivi go dat gávpot .	GEN;PROPN;SG CONJ GEN;PROPN;SG IN+ALL;N;SG 3;FIN;IND;PRS;SG;V ADV;CMPR GEN;N;SG CONJ IN+ALL;PRO;SG IN+ALL;N;SG _
mus leat njealjit fáhcat .	mun leat njeallje fáhcca .	1;ESS;PRO;SG 3;FIN;IND;PL;PRS;V NOM;NUM;PL N;NOM;PL _
borahit sutnje saláhttalasttaid ja varas rušppiid .	borahit son saláhttalasta ja varas rušpi .	1;FIN;IND;PL;PRS;V 3;IN+ALL;PRO;SG ACC;N;PL CONJ ADJ ACC;N;PL _
elle lea viđa máná eadni .	elle leat vihtta mánná eadni .	NOM;PROPN;SG 3;FIN;IND;PRS;SG;V GEN;NUM;SG GEN;N;SG N;NOM;SG _
leahkki vuoigatvuođat eai lihkahallojuvvo .	leat vuoigatvuohta ii lihkahallat .	PRS;V;V.PTCP N;NOM;PL 3;FIN;IND;NEG;PL;V FIN;IND;PASS;PRS;V _
gánda : beaivváš suddađii .	gánda : beaivváš suddadit .	N;NOM;SG _ N;NOM;SG 3;FIN;IND;PST;SG;V _
mun jurddašin iežainan , leažžá go duohta ?	mun jurddašit ieš , leat go duohta ?	1;NOM;PRO;SG 1;FIN;IND;PST;SG;V COM;PRO;PSS1S;REFL _ 3;FIN;POT;PRS;SG;V PART ADJ;NOM;SG _
lávejedje go olbmot dolin vuovdit guliideaset ?	lávet go olmmoš dolin vuovdit guolli ?	3;FIN;IND;PL;PST;V PART N;NOM;PL ADV NFIN;V ACC;N;PL;PSS3P _
danne atná kommišuvdna mávssolažžan oažžut áigái positiivvalaš rádjerasttildeaddji boazodoalu , man vuođul sámi álbmot dasto sáhttá ráđđálagaid ovddidit iežas .	danne atnit kommišuvdna mávssolaš oažžut áigi positiivvalaš rádjerasttildeaddji boazodoallu , mii vuođul sápmi álbmot dasto sáhttit ráđđálagaid ovddidit ieš .	ADV 3;FIN;IND;PRS;SG;V N;NOM;SG ADJ;FRML NFIN;V IN+ALL;N;SG ADJ ADJ ACC;N;SG _ GEN;PRO;SG ADP GEN;N;SG N;NOM;SG ADV 3;FIN;IND;PRS;SG;V ADV NFIN;V ACC;PRO;PSS3S;REFL _
gáttán , ahte odne stuorra sarvvis gahččá , gállá rábmostii ja njávkkadii bissu .	gáddit , ahte odne stuorra sarvvis gahččat , gállá rábmot ja njávkkadit bissu .	1;FIN;IND;PRS;SG;V _ CONJ ADV PROPN NOM;PROPN;SG 3;FIN;IND;PRS;SG;V _ NOM;PROPN;SG 3;FIN;IND;PST;SG;V CONJ 3;FIN;IND;PST;SG;V ACC;N;SG _
divššohasain lea vuoigatvuohta dearvvašvuođaveahkkái dan áigodagas .	divššohas leat vuoigatvuohta dearvvašvuođaveahkki dat áigodat .	ESS;N;PL 3;FIN;IND;PRS;SG;V N;NOM;SG IN+ALL;N;SG ESS;PRO;SG ESS;N;SG _
veaigin gállá ollii dávggi lusa .	veaigi gállá ollet dávgi lusa .	FRML;N NOM;PROPN;SG 3;FIN;IND;PST;SG;V GEN;PROPN;SG ADP _
eanaš filmmas lea ráhkaduvvon smiervuona guovllus , ja dušše fal okta oassi lea filbmejuvvon kárášjogas , gámasuoidnečuohppamis .	eanaš filbma leat ráhkadit smiervuotna guovlu , ja dušše fal okta oassi leat filbmet kárášjohka , gámasuoidnečuohppan .	ADJ ESS;N;SG 3;FIN;IND;PRS;SG;V PASS;PFV;V;V.PTCP GEN;PROPN;SG ESS;N;SG _ CONJ ADV ADV NOM;NUM;SG N;NOM;SG 3;FIN;IND;PRS;SG;V PASS;PFV;V;V.PTCP ESS;PROPN;SG _ ESS;N;SG _
de bođii stállu , ja sus lei seahkka mielde .	de boahtit stállu , ja son leat seahkka mielde .	ADV 3;FIN;IND;PST;SG;V N;NOM;SG _ CONJ 3;ESS;PRO;SG 3;FIN;IND;PST;SG;V N;NOM;SG ADV _
loahpas son bážii moala .	loahpas son báhčit moalla .	ADV 3;NOM;PRO;SG 3;FIN;IND;PST;SG;V ACC;N;SG _
juohke girjjis sáhtte oastit vurbbiid dađi mielde go juovlabursa luittii ja dađi mielde go hállu lei justa dien vuitui , ja dan vejolašvuođa orro gal ollusat geavahan .	juohke girji sáhttit oastit vuorbi dađi mielde go juovlabursa luoitit ja dađi mielde go hállu leat justa diet vuoitu , ja dat vejolašvuohta orrut gal olus geavahit .	PRO ESS;N;SG 3;FIN;IND;PL;PST;V NFIN;V ACC;N;PL ADV ADV CONJ N;NOM;SG 3;FIN;IND;PST;SG;V CONJ ADV ADV CONJ N;NOM;SG 3;FIN;IND;PST;SG;V ADV IN+ALL;PRO;SG IN+ALL;N;SG _ CONJ GEN;PRO;SG ACC;N;SG 3;FIN;IND;PL;PST;V ADV NOM;PL;PRO PFV;V;V.PTCP _
mii vujiimet duon luotta .	mun vuodjit duot luodda .	1;NOM;PL;PRO 1;FIN;IND;PL;PST;V GEN;PRO;SG GEN;N;SG _
girjji namma lea kátjá .	girji namma leat kátjá .	GEN;N;SG N;NOM;SG 3;FIN;IND;PRS;SG;V NOM;PROPN;SG _
go don leat čađahan álgogurssa , de sáhtát álgit joatkkagursii .	go don leat čađahit álgokursa , de sáhttit álgit joatkkakursa .	CONJ 2;NOM;PRO;SG 2;FIN;IND;PRS;SG;V PFV;V;V.PTCP ACC;N;SG _ ADV 2;FIN;IND;PRS;SG;V NFIN;V IN+ALL;N;SG _
dus lea vuoigatvuohta oažžut oahpahusa mearriduvvon oahppoplána mielde , muhto dus lea seammás geatnegasvuohta oassálastit aktiivvalaččat ulbmiliid juksamii ja oassálastit iežat oahppanbarggu plánemii ja árvvoštallamii .	don leat vuoigatvuohta oažžut oahpahus mearridit oahppoplána mielde , muhto don leat seammás geatnegasvuohta oassálastit aktiivvalaččat ulbmil juksat ja oassálastit ieš oahppanbargu plánen ja árvvoštallan .	2;ESS;PRO;SG 3;FIN;IND;PRS;SG;V N;NOM;SG NFIN;V ACC;N;SG PASS;PFV;V;V.PTCP GEN;N;SG ADP _ CONJ 2;ESS;PRO;SG 3;FIN;IND;PRS;SG;V ADV N;NOM;SG NFIN;V ADV GEN;N;PL IN+ALL;N;SG CONJ NFIN;V GEN;PRO;PSS2S;REFL GEN;N;SG IN+ALL;N;SG CONJ IN+ALL;N;SG _
tommi ii goassege gaccaid borran ja álo dagai nu go su eadni logai .	tommi ii goassege gazza borrat ja álo dahkat nu go son eadni lohkat .	NOM;PROPN;SG 3;FIN;IND;NEG;SG;V ADV ACC;N;PL FIN;IND;PST;V CONJ ADV 3;FIN;IND;PST;SG;V ADV CONJ 3;GEN;PRO;SG N;NOM;SG 3;FIN;IND;PST;SG;V _
liná válddii busi mielde vissui ja manai dainna iežas latnjii .	liná váldit busi mielde viessu ja mannat dat ieš latnja .	NOM;PROPN;SG 3;FIN;IND;PST;SG;V ACC;PROPN;SG ADV IN+ALL;N;SG CONJ 3;FIN;IND;PST;SG;V COM;PRO;SG GEN;PRO;PSS3S;REFL IN+ALL;N;SG _
mu viellja , tore , sáhttá boahtit deike .	mun viellja , tore , sáhttit boahtit deike .	1;GEN;PRO;SG N;NOM;SG _ NOM;PROPN;SG _ 3;FIN;IND;PRS;SG;V NFIN;V ADV _
máhttego sii čilget áššiset dárogillii ?	máhttit son čilget ášši dárogiella ?	3;FIN;IND;PL;PST;V 3;NOM;PL;PRO NFIN;V ACC;N;PSS3P;SG IN+ALL;N;SG _
báhpaeamit , margrethe wiig , gii lei gasku giellamoivvi , ráhkadii iežas sárgumiiguin sámegiela áppesa , mii lei stuorra ávkin sámegiela oahpahusas .	báhpaeamit , margrethe wiig , gii leat gasku giellamoivi , ráhkadit ieš sárgun sámegiella áppes , mii leat stuoris ávki sámegiella oahpahus .	N;NOM;SG _ PROPN NOM;PROPN;SG _ NOM;PRO;SG 3;FIN;IND;PST;SG;V ADP GEN;N;SG _ 3;FIN;IND;PST;SG;V GEN;PRO;PSS3S;REFL COM;N;PL GEN;N;SG ACC;N;SG _ NOM;PRO;SG 3;FIN;IND;PST;SG;V ADJ FRML;N GEN;N;SG ESS;N;SG _
in sáhtege buohkaid biebmat gallás .	ii sáhttit buohkat biebmat gallás .	1;FIN;IND;NEG;SG;V FIN;IND;PRS;V ACC;PL;PRO NFIN;V ADV _
sii leat čalmmeheamet ja juolggeheamet .	son leat čalmmeheapme ja juolggeheapme .	3;NOM;PL;PRO 3;FIN;IND;PL;PRS;V ADJ;NOM;PL CONJ ADJ;NOM;PL _
báđis duoldá bohccobiergu .	báhti duoldat bohccobiergu .	ESS;N;SG 3;FIN;IND;PRS;SG;V N;NOM;SG _
vuosttaš sámi oahppan dearvvašvuođabargit bohte kárášjohkii 1970-logu álggus .	vuosttaš sápmi oahppat dearvvašvuođabargi boahtit kárášjohka 1970-lohku álgu .	ADJ GEN;N;SG PFV;V;V.PTCP N;NOM;PL 3;FIN;IND;PL;PST;V IN+ALL;PROPN;SG GEN;N;SG ESS;N;SG _
muhto joddobuođuiguin bivdojuvvo luossa miehtá deanu , dadjat njálmmi rájes gitta gierragii .	muhto joddobuođđu bivdit luossa miehtá deatnu , dadjat njálbmi rájes gitta giera .	CONJ COM;N;PL 3;FIN;IND;PASS;PRS;SG;V N;NOM;SG ADP GEN;N;SG _ ADV GEN;N;SG ADP ADV IN+ALL;N;SG _
mearragáttis leat fiervábuvri , návsti ja vancagoahti .	mearragáddi leat fiervábuvri , návste ja vancagoahti .	ESS;N;SG 3;FIN;IND;PL;PRS;V N;NOM;SG _ N;NOM;SG CONJ N;NOM;SG _
nuvttohiin sáhttet leat vuoddagat dahje snoraldagat .	nuvttot sáhttit leat vuotta dahje snoraldat .	ESS;N;PL 3;FIN;IND;PL;PRS;V NFIN;V N;NOM;PL CONJ N;NOM;PL _
eadni geahčai linái ja vurddii vástádusa .	eadni geahččat liná ja vuordit vástádus .	N;NOM;SG 3;FIN;IND;PST;SG;V IN+ALL;PROPN;SG CONJ 3;FIN;IND;PST;SG;V ACC;N;SG _
- dan it gal daga , váruhii eamit isiđis .	- dat ii gal dahkat , váruhit eamit isit .	_ ACC;PRO;SG 2;FIN;IND;NEG;SG;V ADV FIN;IND;PRS;V _ 3;FIN;IND;PST;SG;V N;NOM;SG ESS;N;SG _
interneahtta lea máilmmiviidosaš oktavuohta dihtoriid gaskkas .	interneahtta leat máilmmiviidosaš oktavuohta dihtor gaskkas .	N;NOM;SG 3;FIN;IND;PRS;SG;V ADJ N;NOM;SG GEN;N;PL ADP _
mun háliidan mánnán boahtit ruoktot !	mun háliidit mánná boahtit ruoktot ^excl	1;NOM;PRO;SG 1;FIN;IND;PRS;SG;V ACC;N;PSS1S;SG NFIN;V ADV _
muhto maŋŋil ohcagohte dárogielat sámi váhnemat mánáidgárddi , mii sáhtii oahpahit sin mánáide sámegiela .	muhto maŋŋel ohcat dárogielat sápmi váhnen mánáidgárdi , mii sáhttit oahpahit son mánná sámegiella .	CONJ ADV 3;FIN;IND;PL;PST;V ADJ GEN;N;SG N;NOM;PL ACC;N;SG _ NOM;PRO;SG 3;FIN;IND;PST;SG;V NFIN;V 3;GEN;PL;PRO IN+ALL;N;PL ACC;N;SG _
son manná viega márkanii .	son mannat viehkat márkan .	3;NOM;PRO;SG 3;FIN;IND;PRS;SG;V GEN;V;V.MSDR IN+ALL;N;SG _
ii leat vuogas geavahit hálduiváldima dálá fásta opmodagaide .	ii leat vuogas geavahit hálduiváldin dálá fásta opmodat .	3;FIN;IND;NEG;SG;V FIN;IND;PRS;V ADJ;NOM;SG NFIN;V ACC;N;SG ADJ ADJ IN+ALL;N;PL _
go biergu lea giksan , de bidjat buđehiid mállásii .	go biergu leat giksat , de bidjat buđet mális .	CONJ N;NOM;SG 3;FIN;IND;PRS;SG;V PFV;V;V.PTCP _ ADV 1;FIN;IND;PL;PRS;V ACC;N;PL IN+ALL;N;SG _
oahpaheaddji čilge govt mii galgat sojahit sániid ja ráhkadit cealkagiid .	oahpaheaddji čilget govt mun galgat sojahit sátni ja ráhkadit cealkka .	N;NOM;SG 3;FIN;IND;PRS;SG;V ADV 1;NOM;PL;PRO 1;FIN;IND;PL;PRS;V NFIN;V ACC;N;PL CONJ NFIN;V ACC;N;PL _
sámediggi sáhttá maid buktit cealkámušaid guovlluid dearvvašvuođafitnodagaid jahkedieđáhusain ja plánaárvalusain .	sámediggi sáhttit maid buktit cealkámuš guovlu dearvvašvuođafitnodat jahkedieđáhus ja plánaárvalus .	N;NOM;SG 3;FIN;IND;PRS;SG;V ADV NFIN;V ACC;N;PL GEN;N;PL GEN;N;PL ESS;N;PL CONJ ESS;N;PL _
